date,open,high,low,close,volume
2024-06-11,215.2,215.7,205.371,208.152,519490
2024-06-12,207.226,217.99,206.801,215.403,697570
2024-06-13,215.0,216.767,210.3,211.931,444050
2024-06-14,212.6,213.703,203.552,206.731,598710
2024-06-17,206.524,214.101,204.792,209.227,1026110
2024-06-18,209.58,213.468,207.618,208.514,435720
2024-06-19,209.2,211.049,205.8,209.555,379830
2024-06-20,210.0,211.257,205.0,209.809,298270
2024-06-21,210.0,214.0,209.013,210.823,429180
2024-06-24,211.0,211.593,203.6,207.99,529490
2024-06-25,208.0,212.311,207.158,209.832,273680
2024-06-26,209.5,215.292,206.742,214.887,347030
2024-06-27,213.597,216.075,209.45,211.345,251410
2024-06-28,211.995,212.45,208.499,210.767,274870
2024-07-01,210.601,218.0,210.518,216.745,471430
2024-07-02,216.741,217.08,212.135,213.551,302470
2024-07-03,213.073,214.641,211.4,213.288,95160
2024-07-04,213.3,216.88,211.35,212.436,714790
2024-07-05,212.219,217.39,212.117,216.771,624350
2024-07-08,218.363,219.734,213.261,218.972,570260
2024-07-09,218.4,225.698,214.833,224.888,487670
2024-07-10,224.213,225.628,215.727,216.034,660480
2024-07-11,216.5,220.251,214.589,218.566,428910
2024-07-12,218.238,220.159,217.133,217.714,156880
2024-07-15,217.0,222.873,216.064,218.371,328810
2024-07-16,218.0,219.731,214.7,215.584,261680
2024-07-17,215.5,216.8,213.454,213.75,138980
2024-07-18,213.377,225.86,211.716,219.074,782860
2024-07-19,218.5,219.0,214.6,215.008,251950
2024-07-22,214.789,215.7,208.099,211.094,316340
2024-07-23,212.9,213.93,207.6,211.442,636390
2024-07-24,210.7,218.0,210.51,215.337,873710
2024-07-25,214.0,226.04,213.5,220.632,1049970
2024-07-26,220.0,221.545,209.531,219.336,1215080
2024-07-29,218.239,221.154,215.83,219.011,730690
2024-07-30,219.011,222.284,213.5,220.931,462330
2024-07-31,221.23,223.109,214.568,218.001,839640
2024-08-01,218.0,223.98,217.05,223.07,806920
2024-08-02,221.112,228.077,219.737,224.984,604750
2024-08-05,225.3,225.3,217.6,218.051,593690
2024-08-06,219.1,220.486,211.086,213.1,890330
2024-08-07,212.9,220.0,212.221,217.996,984930
2024-08-08,217.992,220.375,216.311,218.689,319600
2024-08-09,218.69,219.615,215.33,216.954,200470
2024-08-12,218.8,219.892,214.0,216.522,401820
2024-08-13,215.71,218.414,213.7,215.034,419110
2024-08-14,215.4,220.5,213.113,217.555,457650
2024-08-15,217.337,218.3,215.318,217.063,266330
2024-08-16,216.7,217.94,213.603,214.536,368050
2024-08-19,214.255,221.198,214.032,219.101,291460
2024-08-20,219.56,220.198,215.256,218.076,315380
2024-08-21,217.5,218.186,210.04,213.138,395500
2024-08-22,212.141,217.676,212.141,214.9,297040
2024-08-23,214.0,214.317,201.273,204.688,904850
2024-08-26,205.49,205.6,189.201,191.051,1298090
2024-08-27,190.954,192.168,183.873,189.119,1005950
2024-08-28,188.52,193.037,186.85,187.112,556810
2024-08-29,186.78,188.779,183.224,183.652,627860
